label,text
Pos,I must be the only one at #sxsw without an iPad2. Someone needs to make a case that makes my original iPad look like a new 2nd gen.
Pos,Unveiling the pop-up Apple store in the Scarborough Building! #SXSW  {link}
Pos,iPad 2 is the star gadget of SXSW: {link} #sxsw
Pos,Exploring the World in 3D with XML combines Google Earth w/ location of individuals to show where you've been over time. So cool! #SxSW
Pos,"Last year there was not a single iPad in public at #sxsw. Today, they're more common than laptops, and I haven't seen any android tablets."
Pos,".@mention There's an expectation of engagement on the Ipad that is both visual and social, of delving into the experience #SXSW #SXFL"
Pos,"Wow, this thing is insanely thin &amp; light. Hold out for the iPad 2. Seriously. #sxsw #mosaicxm  {link}"
Pos,Among the things I am missing at #sxsw: the Google-ACLU 80's dance party.
Pos,"The Top 7 things I've loved about #SXSW so far- {link}  #outbrain, #ipad, #groupme,"
Pos,I like to think Apple decided to sell their new iPad at #SXSW based on my suggestion - {link} Everyone... you are welcome.
Pos,"If anyone thinks I'm going to be walking around at #sxsw with an old and inferior iPad 1 once the iPad 2 is released, well, they are wrong!"
Pos,"Check out this new #android app #bizzy, we're using it to check out #sxsw {link}"
Pos,Check out this video to get a glimpse at what the action was like -The iPad 2...#ipad #sxsw #gadgets {link} Could not resist.
Pos,"I believe this, too. They're good. RT @mention My life would be so much better with an iPad. #brainwashed #lines #SXSW"
Pos,There are thousands of iPad 2's floating around Austin at #sxsw and I have not seen even one single Android tablet.  Not even one. Zero.
Pos,Excellent tip from @mention Going to #SXSW? The new iPhone guide to #Austin by @mention is free March 9-15. Hard to beat free. #lp
Pos,"On my way to &quot;iPad Design Headaches.&quot; Not sure it's bloggable, but I'm sure it will be interesting! #SXSW {link}"
Pos,On my way to #sxsw. But I forgot my iPad! %^*%#!! (@mention Cleveland Hopkins Airport w/ 2 others) {link}
Pos,Listening to google q&amp;a. With what she is saying I see yelp and other services going to die... #sxsw so far interesting
Pos,Listening to google's Marissa Mayer discuss new products including google hotpot - watch out yelp!  #SXSW
Pos,Apple set to open popup shop in core of #SXSW action {link} Geeks need #iPad2 love!
Pos,Apple set to open popup shop in core of SXSW action  - they're going to sell iPad2 at #SXSW! {link}
Pos,Apple set to open popup shop in core of SXSW action {link} #SXSW #Apple #ipad #retail
Pos,Expecting to see a flood of shiny new ipad2's today @mention Line at apple store was around the block #sxsw
Pos,"Listening to TWiT live @mention #sxsw. Also went to boxee keg party, google robots event, saw tim ferris speak, checked out ebay hackathon!"
Pos,I'm going to wait for the #iPad 4. you KNOW its going to be better than the iPad 2. #SXSW
Pos,&quot;I'm too fond of my iPad.&quot; - @mention #sxswi #SXSW
Pos,Attending TV + New Media = Formula for Success at #sxsw. Seeing a lot of iPad 2's around here.
Pos,There are two apple stores in ATX!! RT @mention The iPad 2 goes on sale next Friday...the Austin Apple Store is going to be busy! #SXSW�۝
Pos,Apple has two Austin stores but until this week no downtown presence. That changes with an #sxsw popup store {link} ~@mention
Pos,���@mention Unloading at #apple store corner of 6th and congress in Austin. Temp store for #SXSW  {link} / dis awesome!
Pos,"Apple Pop Up Store for #SXSW, Why not Pop Up Genius Bars - Everywhere?"
Pos,Brilliant use case! #SXSW &quot;@mention ...kik concierge service is great. Get @mention for android or iPhone and add the sxsw user &amp; ask away&quot;
Pos,.@mention used @mention 's @mention iPad app as an example of good navigation! #UXDes #sxsw {link}
Pos,They have very little need for parents anymore [comment on child playing with iPad] ���@mention #connectedbrands #SXSW
Pos,Took some video on iPad 2 on 6th street. The smart cover is rad. Filming on the huge display is nuts. Looks great on playback. #sxsw
Pos,Wishing I was at #sxsw to see the rumored demo of @mention new social network 'Circles' {link} (via @mention
Pos,���@mention We interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circles�۝
Pos,���@mention We interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circles�۝ sounds interesting
Pos,At #sxsw? We're giving away an iPad 2 to the creator of the most popular disc during interactive. Create a disc &amp; share on Twitter!
Pos,"SXSW this weekend and Ipad 2 release. Am I taking part in either? Sadly, no. #SXSW #AnybodyWantToBuyMeAnIpad2"
Pos,"Brilliant win-win!  #Austin, #SXSW and #iPad2:  {link}"
Pos,We have a winner? :) RT: @mention This is awesome.... How I got an iPad 2 during #SXSW! {link} via @mention @mention
Pos,"Impressed with @mention from #Google. Articulate, relevant &amp; fun. #SXSW @mention Austin Convention Center {link}"
Pos,A new app with a resourceful way to get connected: {link} #hashable #SXSW #iphone #droid
Pos,Wow. Just witnessed a homeless guy giving detailed ipad 2 inventory info to a passerby at the Austin popup store. #SXSW
Pos,"Ouch! Who won Google v Bing? @mention with all the respect, the Bing guy was invited just because they had to fill the third chair?#sxsw"
Pos,���@mention Yes! Gowalla wins best Andoid app at the Team Android Choice Awards. Thanks all! #sxsw�۝
Pos,"Check out Your Mom Has an iPad: Designing for Boomers at SXSW.
{link} #SXSW"
Pos,"_��ۄ�___� ___�  _____�_�... &gt;&gt; @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw"
Pos,Mint.com - confines of coding for iPhone app 'a luxury' didn't have to worry about learning diff phone versions #SXSW #GSDM #sxswmobileapps
Pos,@mention - got my copy of #Enchantment #ipad #kindle today. So excited. thx for keeping the world enchanted. glad you're at #sxsw again.
Pos,@mention - re: &quot;lack of #SXSW newsworthy announcements&quot;. Unless you count Google Circles. :) #googlecircles
Pos,"@mention - spread the word, our #SXSW festival explorer App is live and free {link}"
Pos,@mention --&gt; RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW ... {link}
Pos,@mention -&gt; RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW (cont) {link}
Pos,Apple out-markets all comers at #sxsw {link}
Pos,Apple pop-up at #SXSW!? Ordinance on the front line! (Admission is the first step to recovery) {link}
Pos,Apple pop-up shop for #SXSW. How cool is that? {link}
Pos,"At Google, 4 people do the work of 7 people rather than 7 people doing the work of 4. #agileagency #SXSW"
Pos,"I'm sorry, NOT going to the @mention party at #SxSw. ;) iPhone forever!  ;)"
Pos,Ning &amp; Mobile Roadie are thrilled to offer the Unofficial #SXSW Insider's Guide for iPhone. Have fun in Austin! {link}
Pos,"This -&gt; RT @mention At Google, 4 people do the work of 7 people rather than 7 people doing the work of 4. #agileagency #SXSW"
Pos,Find &amp; Start Impromptu Parties at #SXSW With @mention {link} I can't wait til the Android app comes out.
Pos,The &quot;pop up&quot; Apple Store is packed! #sxsw
Pos,OH: &quot;While we're here we should check out this new iPad 2 'thing'.&quot; #SXSW #strangeproblems
Pos,"Sweet! RT: @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw"
Pos,Nice Move: Apple set to open popup shop in core of #SXSW action {link}
Pos,"Big night: Come party down with @mention and Google tonight at #sxsw: {link} Bands, food, art, interactive maps! cc: @mention"
Pos,Thank you! :) RT @mention Just picked up @mention book: Killer Photoes with your IPhone! #SXSW #sxswchi  {link} #SXSWi
Pos,Good Work! ���@mention @mention Check the latest stream at Apple's store at #SXSW {link} . ipad2 here I come. #PLAYSXSW�۝
Pos,Good News! Austin Eats: BBQ for iPhone is now available - {link} #iTunes #Austin #BBQ #SXSW #SXSWi
Pos,Bout time! RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored (cont) {link}
Pos,Good info! RT @mention How to improve website rankings: Advice from Google &amp; Bing at #SXSW {link}
Pos,Oh My God! RT @mention It's not a rumor: Apple opening up a temporary store in downtown Austin for #SXSW &amp;iPad 2 launch {link}
Pos,Very cool! RT @mention RT @mention Not a rumor: Apple to open temporary store in dt ATX for #SXSW &amp; iPad 2 launch {link}
Pos,OH SNAP!!!!  At an 80s party hosted by Google! #sxsw
Pos,"brilliant!! marketing!  &quot;Apple will be opening a temporary store in downtown Austin&quot; next to #sxsw

and the world buy it."
Pos,Brilliant!! RT @mention I've been having meetings while I'm in line at the #SXSW PopUp Apple Store for the iPad2. I love this place!
Pos,Congrats!!! RT @mention Yes! Gowalla wins best Andoid app at the Team Android Choice Awards. Thanks all! #sxsw
Pos,Love this!!!! RT @mention  RT @mention Not a rumor: Apple to open temporary store in dt ATX for #SXSW &amp; iPad 2 launch
Pos,"Well yeah.  Music &gt; iPhone nerds RT @mention my god, cute girls everywhere...I love when interactive ends and music begins #sxsw"
Pos,"Brilliant. #Apple is setting up a pop-up store in downtown Austin (to sell tons of iPad2s to #sxsw attendees, of course!) {link}"
Pos,brilliant. RT @mention Apple set to open popup shop in core of SXSW action  - they're going to sell iPad2 at #SXSW! {link}
Pos,Well done. See you tonight RT @mention w00t! @mention wrote about our #hollergram iPad app for #sxsw! {link}
Pos,Finally... Yeaayyy RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable
Pos,It begins... on a story about a cool SXSW app and also Apple is launching the iPad 2 from a temp store. Stay tuned... I love you! #sxsw
Pos,Very wise... RT @mention Apple is opening up a temp store in Austin for #SXSW {link} via @mention #iPad2
Pos,[Just FYI...] BREAKING: Google to Launch Major New Social Network Called Circles...Today? {link} via @mention #sxsw #socialmedia
Pos,Brilliant...i hope they have plenty of iPads...RT @mention Apple to Open Pop-Up Shop at SXSW [REPORT] - {link} #sxsw
Pos,*NEW* WWW.DIVASANDDORKS.COM: Best Of Both Worlds: Apple Pop Up Store Invades SXSW {link} #sxsw
Pos,@mention 'GoodGuide' iphone app scans barcode to rank environmental responsibility of the company-nice pressure!#smmnextgen #sxsw
Pos,i think i'm getting ready to order an iPad 2 with the $$ i would have had to spend to attend #SXSW
Pos,Wow. They're really trying to tempt me to pick up an iPad 2 tomorrow. {link} #apple #sxsw #austintx
Pos,Wow. That's dedication RT @mention Well.. I'm first in line. 10.5 hours to go.  #iPad #Apple #SXSW #sleepy
Pos,The world's largest iPad. #sxsw {link}
Pos,Google 80's party at Maggie Maes #Sxsw... Got some free glow in the dark shades
Pos,"At Google's scale, tiny changes (even in colors of blue) can be meaningful. There's an optimum shade of blue for links. #sxsw @mention"
Pos,"Hey, that's us!! &gt;&gt; The Go Game launches do-it-yourself iPhone scavenger hunts {link} (via @mention see you at #SXSW"
Pos,@mention ���@mention Last day to get the #LP Austin iPhone app for free {link} #travel #sxsw&quot;
Pos,@mention (CEO Gowalla) tells his journey of Blinksale to iconbuffet to Packrat. Then the #iPhone was born and the lightbulb turned on...#sxsw
Pos,@mention (via @mention #sxsw ipad store sold out of everything except 64gig wifi only white
Pos,"(CNNMoney) For #SXSW 2011, any computing device bigger than an iPad is pass̩. The mobile space has all the buzz {link} #wssxsw"
Pos,me too :-) RT @mention Look everyone! Zomg @mention got an iPad 2 on the first day! #sxsw {link}
Pos,"Get (down)loaded Hoot! - RT #HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link}"
Pos,@mention {link} you get the #sxsw app yet? Android version has the schedule.
Pos,@mention @mention  @mention #sxsw just tried out the new ipad app and it's BEAUTIFUL!!! Ps thanks for the TVontheradio TIX!!! Yall rock!!!
Pos,@mention @mention  Google Circles will be their new social media site? Wow. #SXSW
Pos,"@mention @mention  In our studies players tell us, &quot;Petting my iPhone makes me happy.&quot; #tapworthy #sxsw"
Pos,"@mention @mention @mention &quot;@mention Google to Launch Major New Social Network: Circles, Possibly Today {link}  #sxsw&quot;"
Pos,All this @mention #sxsw buzz makes me wish I had an Android or I-Phone.  #beforetwitter I wouldn't have had such envy.
Pos,@mention @mention Apple sets up temporary store at #SXSW; iPad anyone? {link} cc @mention
Pos,Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;
Pos,Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to... {link}
Pos,"I agree, @mention but they're all so great!  &quot;iPhone Apps For Mealtime&quot; {link} (via @mention #bizzy #sxsw"
Pos,"Yeah! RT @mention Details for the iPad 2 giveaway coming tonight, RT this! #SXSW #sxswi"
Pos,Woot! RT @mention First Android @mention disc {link} ... Market version coming soon! #SXSW
Pos,"Yay! RT ���@mention Flipboard's next platform will be the iPhone, CEO @mention says #sxsw�۝"
Pos,Score! RT@mention Google handing out free pi for pi day! #SXSW #win
Pos,"Whoa. RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw"
Pos,Cool! RT @mention Heard about Apple's pop-up store in downtown Austin? Pics are already on Gowalla: {link} #sxsw #iPad2
Pos,"Nice. RT @mention Hey, Apple fans! Get a peek at the space that's slated to be a pop-up #SXSW Apple Store tomorrow: {link}"
Pos,@mention @mention I'm reading your book on my flight to #SXSW and the guy next to me is reading it on the iPad. BOOM!
Pos,Haha! RT @mention If you haven't waited in line for an Apple product you're missing out on an important rite of passage. #sxsw
Pos,Woo hoo! @mention is finally back on the iPhone. {link} #sxsw #il
Pos,@mention @mention lots of iPad 2's here in Austin! Bigger than I thought it would be. #SXSW
Pos,"@mention @mention NC is buzzing #iPad2 but geekdom in Austin #SXSW will elevate, smart # Apple."
Pos,Yeay! RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Masha {link}
Pos,@mention @mention saw this morning that Google Circles would start rollout at #sxsw - not holding breath but open-minded
Pos,"I want a @mention SO bad for #sxsw, would make our live blogging from the iPad so much more efficient. Beautiful case!! Beats my leather 1"
Pos,Woohoo! ���@mention Standing in line. For the 6th time. #ipad2 #apple #sxsw #popupstore�۝
Pos,Woot! RT @mention So @mention just spilled the beans: next platform for Flipboard is the iPhone. Team started working on it. #sxflip #SXSW
Pos,@mention @mention Thanks for the love! Show us your iPhone via twitpic and we'll share the love ;] #zazzlesxsw #sxsw
Pos,@mention @mention Wishing you a most excellent day at #sxsw today! I've got iPad envy!
Pos,"#SXSW RT @mention WOW, Apple does the right thing in Japan, a must read: {link}"
Pos,"@mention @mention you probably know this, but #Apple is opening a Pop-Up store in Austin For #SXSW. You can et the #iPad2  there!"
Pos,"Funny RT @mention Yes, there's a line in front of the all-but-confirmed pop-up Apple Store at #SXSW. {link}"
Pos,Nice! RT @mention Yes! Gowalla wins best Andoid app at the Team Android Choice Awards. Thanks all! #sxsw
Pos,Now *that* is customer service ��� &quot;Apple opens temporary store near #SXSW&quot; {link}
Pos,*APPLAUDS*' {link} Holler Gram is the most fun iPad app!! It's for #sxsw but fun for anyone to play with!!
Pos,"Dealing w/ @mention white freeze screen far too much, while at #SXSW everyone has an iPhone...making conversion a possibility #Efficient"
Pos,"Ideally, &quot;Google logos bring people together socially.&quot; @mention (creative lead for the google doodle team) #gsdm #googledoodle #sxsw"
Pos,"@mention &quot;OMG I'm gonna miss 2 panels at #sxsw standing in line for and 1 panel playing with my new iPad, but it'll be worth it. #ponies&quot;"
Pos,Re: iPad &quot;The arm is a giant meat-pointer&quot; hilarious. @mention #sxsw
Pos,The only #airline to be mentioned by Guy Kawasaki as delightful like Apple (drumroll)... @mention (!!) Congrats! #sxsw
Pos,Must see #android app at #sxsw &quot;Bizzy&quot; {link}
Pos,@mention #BT #SXSW &quot;Having a really GREAT social search is probably a very good idea for #google&quot; @mention
Pos,@mention #discovr now available on #iPhone and killing it at #sxsw - GET IT!! - {link}
Pos,@mention #hollergram app is killing it at #sxsw {link}
Pos,"Oh yeah! #saysshewithoutanipad RT @mention Flipboard's next platform will be the iPhone, CEO @mention says #sxsw (via @mention"
Pos,@mention #sxsw - free tunage on iTunes {link}
Pos,Heard at #sxsw #Android is now the leading market share of smart phones in US. #getjarsxsw
Pos,"@mention #sxsw #google tv - thanks to Google TV, I can watch Guy live in my own living��_ {link}"
Pos,@mention #sxsw #ipad fans get really excited for the unique design of  the klick #sleeves. Do you have any models with straps?
Pos,"With the #sxsw app and Google Maps, I'm pretty sure that the schwag bag is just a waste of paper."
Pos,"@mention #sxsw blogger is orange, wodpress is blue, Google owns the market, so what do you do #winning"
Pos,My first #SXSW blog post for the @mention Grand opening of the Apple popup store {link}
Pos,Those at #SXSW check out the Holler Gram ipad app from @mention  {link} &lt; tis covered in awesome sauce!
Pos,@mention #SXSW don't forget @mention to plan your schedule. Plus our free iphone app {link}
Pos,"All this #sxsw gadget lust is rubbing off on me, I think I want an iPad 2... must escape soon!"
Pos,@mention #SXSW iPad rocks
Pos,@mention #sxsw is going to be alot better when u have iPad 5 to carry around ;)
Pos,"#sxswnui #sxsw laptop denotes work, #iPad denotes fun"
Pos,Google's #SxSW party theme is &quot;Party like it's 1986&quot; :) (@mention Maggie Mae's) [pic]: {link}
Pos,Enjoying #SXSW Radio Station {link} If you have an iphone use link {link} &amp; plug it into your sound system.
Pos,Me too!! #sxsw RT @mention Hanging out with @mention at the @mention #google Industry Party...good crowd!  #sxsw
Pos,My first #SXSW survival kit. iPhone not in the shot because I'm using it to take the picture.  {link} I might be ready.
Pos,Who's at #sxsw that can a 64gb iPad 2 with 3G? I'll Paypal right now! ;)
Pos,Fear not #SXSW-ers! RT @mention Confirmed! Apple store 2 week popup in Austin for #SXSW {link}
Pos,"&quot;At #SXSW, Apple schools the marketing experts&quot;  {link}"
Pos,"#tech At #SXSW, Apple schools the marketing experts {link}"
Pos,"bored at #SxSW, try this iphone app: {link}"
Pos,Free for #SXSW: fluffertraX Radio #iPhone app--{link}
Pos,Going to #SXSW? Come by the #EMC Consulting booth for your chance to win an iPad 2! @mention @mention
Pos,Going to #SXSW? The new iPhone guide to #Austin by @mention is free March 9-15. Hard to beat free. #lp
Pos,Evernote + iPhone is awesome for #sxsw notes/photos #taccsxsw
Pos,Quadroid = Qualcomm + Android just called the platform of the next decade vs Wintel #sxsw #cloud
Pos,"I'll pay $900 for a new iPad 2, white, 32 GB, 3G in the next 20 hours. {link} #willpay #sxsw #zaarly"
Pos,Google: 40% of map usage is mobile. Seeing a demo of new version of mobile maps. Nice! #SXSW
Pos,"#SXSW 2011 Trends:
Out: Google
In: Twitter
Next: Angry Birds"
Pos,The iPad 2 goes on sale next Friday...the Austin Apple Store is going to be busy! #SXSW
Pos,The iPad 2 is just a better product... They have had time to make worthwhile improvements... @mention Diller #SXSW
Pos,The iPad 2 launch is all the buzz at #SXSW 2011 {link} via @mention @mention #apple #tablet #marketing #advertising #ipod
Pos,The iPad 2 launch is really at *South By* in Austin?  That is so inde.    ���  #sxsw #mac #ipad @mention
Pos,The iPad 2 Takes Over #SXSW [#VIDEO] {link} #channels #gadgets #news #uncategorized
Pos,The iPad 2 Takes Over #SXSW [#VIDEO]: One of the biggest events the first day of SXSW 2011��_ {link}
Pos,The iPad 2 Takes Over #SXSW [VIDEO] {link}
Pos,The iPad 2 Takes Over #SXSW [VIDEO] {link} via @mention @mention
Pos,The iPad 2 Takes Over #SXSW [VIDEO]: {link}
Pos,The iPad 2 Takes Over #SXSW [VIDEO]: {link} via Mashable
Pos,The iPad 2 Takes Over SXSW [VIDEO] {link} #apple #iPad #SXSW
Pos,The iPad 2 Takes Over SXSW [VIDEO] {link} #ipad2 #SXSW
Pos,We're at 2nd and congress #SXSW #RewardsWagon with @mention bookbook iPad cases. Get here fast. :)
Pos,The new #4sq3 looks like it is going to rock. Update for iPhone and Android should push tonight {link} #SXSW #KeepAustinWeird
Pos,"#sxsw: #15slides: Gruber: keeps on desk Apple Extended Keyboard 2 (discontinued in 1991, $169). Loud. But feels like he writes better."
Pos,{link} via @mention pretty neat database I must say.  does it work on my #android we shall see. #sxsw #party #free
Pos,Just won a @mention #sxsw mystery prize! I hope it's an iPad 2:) Thanks for a great panel and the gift. #DiscoTalk
Pos,"$15k for a &quot;high-quality PDF&quot; iPad app is a good investment for small mags, says Chris Tomlinson, formerly Texas Obs (now AP) #sxsw"
Pos,We setup a #SXSW demo restaurant page. Sign up or download our iPhone app to check it out {link} &amp; say hi to @mention at #SXSWi
Pos,Just got a back door invite to the Google party. goona network my ass off! #SXSW
Pos,Great idea behind #circles RT @mention &amp; @mention Google Launching Secret New Social Network Called Circles {link} #sxsw
Pos,"3rd time a charm? All about privacy! RT @mention Google to Launch New Social Network, Circles, maybe today? {link} #sxsw"
Pos,Just got a free iPhone charger. Someone came up to me and gave me one randomly. I love #sxsw!
Pos,Just got a free iPhone-charger from Alex on the #Powermatteam. Wow. Makes life at #SXSW so much easier! Thanks!  {link}
Pos,Enjoying a Google ice cream sandwich at the GSD&amp;M party...with an edible wrapper! #welivehere #gsdm #SXSW  {link}
Pos,"There is a great festival #app for #sxsw featured on the app store works with google maps and plan schedule, and it's #free"
Pos,"Watching a guy simultaneously use a laptop and an iPad. The Force is strong with this one, mmm. #sxsw"
Pos,The Beluga iPhone app is the highlight of this #SXSW. Excellent way to coordinate the #sxsw4japan relief effort.
Pos,Just saw a preview of the new @mention iPad app. Awesome. #sxsw
Pos,"Watching a promo for Google earth engine at 'Techies can save the world, why don't they?'. Harnessing collective power for good. #sxsw"
Pos,If I was a really bad person I could have just stolen this guys ipad... Just saying. #sxsw
Pos,Just had a really great #mophie experience at #sxsw -a user for over 3 months I highly recommend their iPhone 4 battery #goodcustomerservice
Pos,It's not a rumor: #Apple is opening up a pop-up store in downtown Austin for #SXSW &amp; iPad 2 launch (via @mention {link}
Pos,It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch: It'... {link}
Pos,"Just got a shiny new #iPad2 at #SXSW ? Discover new music with {link} (built in HTML5, not Flash - looks great on iPad)"
Pos,There is a tech bro posed as a homeless person outside the apple pop up with a sign asking for $$$ for an iPad #SXSW
Pos,At Q&amp;A with Google and Bing on website rankings. Fun. #sxsw
Pos,"3/5 available for Android. &gt;&gt; 5 Absolute, Must-Have Apps to Rock #SXSW Interactive by @mention {link} via @mention"
Pos,Free portable iPhone charger from @mention I'm about to use the heck out of this at #SXSW. {link}
Pos,saw #Hashable pushed out an update to its iPhone app - looks ready to use as the paperless biz card solution for  #SXSW
Pos,It's probably best to keep me away from any Apple pop up stores - the temptation to get a White 3G iPad for #SXSW is insanely tempting.
Pos,"Learning about all the latest food related apps.  Half the people in this rm make apps #sxsw #gsdm check out lovefresh, coming soon  iphone"
Pos,Not just about pretty content. Nat Geo has pretty article on iPad. Cooler is twitter list of current Arctic explorers. #flipboard #SXSW
Pos,"Yikes, reached a new level of Apple-fanboyism last night: literally fell asleep with a MacBook Pro, iPad 2, &amp; iPhone 4 on top of me. #SXSW"
Pos,"Touch: trackpads first, iPhone, iPad - positives- more natural, don't have to sit, mobile, more relaxed #SXSW #sxswnui"
Pos,Has an iPad 2 !!! Wohooo! Tnx Apple for the popup shop at #sxsw!
Pos,Got my ipad 2 and gave to red cross for japan what a first day at #sxsw
Pos,Win an iPad 2 at SXSW via @mention ! #sxsw {link}
Pos,"has an ipad 2 in his hands, and it is exquisite. #sxsw"
Pos,Win an iPad 2! via @mention Video ClipCon! See intro reel at {link} #sxsw #suasxsw #sxswaccel #entrepreneur #smallbiz #ceokidschat
Pos,writer iPad app {link} saved my ass on flight &amp; each bigger #SXSW panel - good job @mention @mention :) {link}
Pos,Dawn's iPad App of the Week is up early to help you prep for #SXSW: {link}
Pos,Win an iPad at SXSW via @mention #sxsw {link}
Pos,Already had my first Google Circle search result. {link} cc @mention @mention #sxsw
Pos,so the iPad will be available while I'm in Austin for #sxsw -- this is major #GeekDilemma
Pos,"Buying iPad2? Turn in ur iPad1, Apple store wipes it clean, donates to schools. Mrs. Jobs idea. #Apple #iPad2 #SXSW"
Pos,Monday's Adfonic Daily is Out! Read about #iphone white release #Google social #sxsw and all things #mobile here ��� {link}
Pos,"LoL U r gadgetzilla! Have fun! @mention It's #SXSW Festival time. OMG I'm scared! Got my netbook, #iPad &amp; my droid!"
Pos,@mention After #SXSW I will never again take a fully charged IPhone for granted; 24/7 pics edit tweet 4square apps =zap! &lt;Good 2 kno!
Pos,"packing bag for #sxsw,not taking DELL laptop (sorry richard)...at the mercy of bb torch and iphone, webmail too i suppose...cheers"
Pos,Best schwag I've seen at #SXSW is the @mention battery charger for your iPhone. How do I get one?!?!
Pos,Waiting eagerly for Google to launch their secret new Social Network called Circles today at #SXSW &gt;&gt; Any new updates ?
Pos,Want to make #SXSW Film more fun? Download #filmaster app {link} check-in to screenings &amp; get private recommendations!
Pos,The big takeaway from #SXSW interactive - I need an iphone.
Pos,Apple's taking old iPads for Teach For America (user gets a tax write-off) when you buy a new iPad. Kinda cool. #sxsw
Pos,9 Essential Apps for #SXSW and Beyond | Underwire | Wired.com {link} #SocialMedia #iPhone #Android
Pos,My informal unscientific observation is that #Apple is by far the computer of choice at #SXSW. Hands down.  No contest.
Pos,@mention Alive and loving it! Great talks from Jonathan Dahl #minimalistprogramming and Google's Marissa Mayer #MarissaGoogle - #sxsw
Pos,I just realized that I havnt used my laptop since Thursday. Pure #iPhone with a sprinkle of the #iPad2 on top. #Apple #SXSW
Pos,Monthly value of user iOS $9.50. Android $7.20. Utility apps most valuable. #sxswEisner #sxsw
Pos,DL the #Calyp App today! Avail in the iTunes App Store &amp; Android Market! #Calyp Look for us at #SXSW
Pos,Google analytics can track offsite links as virtual page views using JavaScript. #moreknowledge #sxsw #mitharvard
Pos,Google analytics rocks #VIEW512 #SXSW
Pos,Holler Gram for iPad on the iTunes App Store -  {link} (via @mention #sxsw
Pos,Holler Gram for iPad on the iTunes App Store: {link} via @mention all you #SXSW-sters great App from #MadebyMany - Free
Pos,"UMSHINI WAM/NIGHT FISHING are both weird as shit, but as @mention said they work well together. I liked both, esp the iPhone footage. #SXSW"
Pos,"Watching an 8 year old report on #sxsw via his iPhone shows that technology isn't going anywhere...until the robots revolt, that is."
Pos,Just won an awesome iPad from @mention at the #sxswbuffalo lounge! My #sxsw experience is complete!
Pos,"#SXSW Vegan Guide Google Map (Austin, TX) ~ {link} ~ Based on the Lazy Smurf's info ~ {link}"
Pos,"I'll use an iPad 2 if someone gives it to me. Otherwise, iPhone is actually more than up to task #sxsw"
Pos,Just won an iPad 2 at #sxsw thanks to @mention #fxsw
Pos,Just got an iPad courtesy of a random stranger on the street...an Apple investor at #sxsw ... THANK YOU!!!! Utter... {link}
Pos,@mention An iPad is cheaper than most laptops. #newsapps #sxsw
Pos,Is there an iPhone app that people use for #SXSW scheduling? This @mention is awesome but there isn't an app! #flummoxed
Pos,@mention and @mention saying hi at #sxsw with their new iPhone cases! #zazzlesxsw {link}
Pos,@mention and @mention shooting some videos at #sxsw. PS - that is a pic from an iPad 2. {link}
Pos,"Check in and offers through Google, cool. {link} #SXSW"
Pos,@mention Android just got a big call out at #sxsw in they #gamelayer opening keynote. I knew you'd appreciate.
Pos,"Awesome hands on review of the iPad 2 coming tomorrow on @mention , guest post by @mention - he's at #SXSW"
Pos,Lonely Planet's new iPhone Austin city guide is free March 9-15 for those going to #SXSW! {link} #travel
Pos,The day Bank of America launched their iPhone app they got 250k new customers #bankinnovation #SXSW
Pos,Google plans to bring &quot;The Power of Here&quot; to life in the future by linking the digital and the physical worlds. {link} #sxsw
Pos,mom...I want my ipad 2 back! {link} #thingsthatdontgotogether #sxsw Lisa Rinna
Pos,I don't want to lose your love #google #SXSW
Pos,So brilliant. Rosso used a google  doc to paste in a recipe to make mothers think they generated a recipe for her. #leanstartup #sxsw
Pos,what company company has the best supply chain? Walmart and Apple #behance #sxsw
Pos,Great recap of a seemingly great #sxsw session: RT @mention Relive the wonder that was the Google v Bing panel: {link}
Pos,Great recap of Google/Bing Q/A session on website ranking #SXSW #qagb {link} (via @mention cc: @mention
Pos,"iPad 2 Graphics Much Faster Than iPad 1, Motorola Xoom {link} @mention #tech #SXSW"
Pos,I hope  #apple approves iRelay social network for mobile photo sharing app before #SXSW. Easier to share with people of they can download
Pos,@mention Apple is great at turning the new into the old  #SXSW
Pos,Sweet... Apple listened to us!  A temp Apple Store near #SXSW for iPad2 launch!  {link}
Pos,Does the apple pop-up store still have iPads? #sxsw #sxswi
